event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1930864837,true,2005-04-01 06:59:00.000,31.79185994,-24.48696899,,36.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864838,true,2005-04-01 07:59:00.000,31.78442993,-24.48883057,,41.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864839,true,2005-04-01 08:59:00.000,31.7843099,-24.48899943,,40.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864840,true,2005-04-01 09:59:00.000,31.78429972,-24.48897095,,42.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864841,true,2005-04-01 10:59:00.000,31.78433024,-24.4889506,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864842,true,2005-04-01 11:59:00.000,31.78437093,-24.48897095,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864843,true,2005-04-01 12:59:00.000,31.78366089,-24.48869019,,42.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864844,true,2005-04-01 13:59:00.000,31.7836202,-24.4887797,,39.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864845,true,2005-04-01 15:00:00.000,31.78164063,-24.48052979,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864846,true,2005-04-01 15:59:00.000,31.7791097,-24.48248901,,34.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864847,true,2005-04-01 16:59:00.000,31.77631022,-24.48474935,,31.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864848,true,2005-04-01 17:59:00.000,31.77467041,-24.48461914,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864849,true,2005-04-01 18:59:00.000,31.7745992,-24.48487956,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864850,true,2005-04-01 19:59:00.000,31.77398071,-24.48545939,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864851,true,2005-04-01 20:59:00.000,31.7740804,-24.48562012,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864852,true,2005-04-01 21:59:00.000,31.77446899,-24.48379924,,24.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864853,true,2005-04-01 22:59:00.000,31.76507975,-24.48274943,,24.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864854,true,2005-04-01 23:59:00.000,31.75105998,-24.47797038,,24.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864855,true,2005-04-02 01:00:00.000,31.74326986,-24.47836914,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864856,true,2005-04-02 01:59:00.000,31.74281006,-24.4797994,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864857,true,2005-04-02 02:59:00.000,31.74142049,-24.48052979,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864858,true,2005-04-02 03:59:00.000,31.74144084,-24.48039958,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864859,true,2005-04-02 04:59:00.000,31.74013062,-24.47941081,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864860,true,2005-04-02 05:59:00.000,31.7401591,-24.47952067,,35.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864861,true,2005-04-02 06:59:00.000,31.73892008,-24.48019002,,38.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864862,true,2005-04-02 07:59:00.000,31.73831991,-24.48044027,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864863,true,2005-04-02 08:59:00.000,31.73878988,-24.48088989,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864864,true,2005-04-02 09:59:00.000,31.73876953,-24.48083903,,37.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864865,true,2005-04-02 10:59:00.000,31.73875936,-24.48075968,,40.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864866,true,2005-04-02 11:59:00.000,31.73875936,-24.4807902,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864867,true,2005-04-02 12:59:00.000,31.7475708,-24.4788208,,36.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864868,true,2005-04-02 13:59:00.000,31.77329915,-24.48320923,,33.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864869,true,2005-04-02 14:59:00.000,31.77565918,-24.48291016,,34.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864870,true,2005-04-02 15:59:00.000,31.77537028,-24.48225098,,29.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864871,true,2005-04-02 16:59:00.000,31.77397054,-24.48590088,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864872,true,2005-04-02 17:59:00.000,31.77125041,-24.48619995,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864873,true,2005-04-02 18:59:00.000,31.77191976,-24.48614095,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864874,true,2005-04-02 19:59:00.000,31.77042033,-24.48555094,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864875,true,2005-04-02 20:59:00.000,31.76949056,-24.48585002,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864876,true,2005-04-02 21:59:00.000,31.76306966,-24.48659058,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864877,true,2005-04-02 22:59:00.000,31.75866089,-24.4884908,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864878,true,2005-04-03 00:01:00.000,31.75666911,-24.48612061,,25.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864879,true,2005-04-03 00:59:00.000,31.75524089,-24.4862793,,24.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864880,true,2005-04-03 01:59:00.000,31.75513916,-24.48647054,,24.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864881,true,2005-04-03 02:59:00.000,31.75536906,-24.48633016,,24.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864882,true,2005-04-03 03:59:00.000,31.75354004,-24.48634033,,24.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864883,true,2005-04-03 04:59:00.000,31.74395955,-24.48389079,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864884,true,2005-04-03 05:59:00.000,31.74008993,-24.47703044,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864885,true,2005-04-03 06:58:00.000,31.74024048,-24.46654053,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864886,true,2005-04-03 07:59:00.000,31.73973999,-24.45925903,,30.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864887,true,2005-04-03 08:59:00.000,31.73972982,-24.45929972,,31.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864888,true,2005-04-03 09:58:00.000,31.73978068,-24.45926921,,35.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864889,true,2005-04-03 10:59:00.000,31.73972982,-24.45927938,,35.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864890,true,2005-04-03 11:59:00.000,31.73956095,-24.45925903,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864891,true,2005-04-03 12:59:00.000,31.73956909,-24.44781087,,34.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864892,true,2005-04-03 13:59:00.000,31.74496053,-24.4379008,,32.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864893,true,2005-04-03 14:59:00.000,31.74014079,-24.45443929,,29.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864894,true,2005-04-03 15:59:00.000,31.7405009,-24.45654907,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864895,true,2005-04-03 16:58:00.000,31.74090983,-24.45427043,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864896,true,2005-04-03 17:59:00.000,31.74075928,-24.45300903,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864897,true,2005-04-03 18:59:00.000,31.74058024,-24.45197957,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864898,true,2005-04-03 19:58:00.000,31.74053955,-24.45159098,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864899,true,2005-04-03 20:58:00.000,31.73977051,-24.45088908,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864900,true,2005-04-03 21:59:00.000,31.74041951,-24.44966024,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864901,true,2005-04-03 22:59:00.000,31.73996989,-24.44876099,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864902,true,2005-04-03 23:59:00.000,31.73624064,-24.44939982,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864903,true,2005-04-04 00:58:00.000,31.73582967,-24.44906006,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864904,true,2005-04-04 01:58:00.000,31.73578084,-24.44911092,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864905,true,2005-04-04 02:59:00.000,31.73579915,-24.44838053,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864906,true,2005-04-04 03:59:00.000,31.73554077,-24.44827067,,24.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864907,true,2005-04-04 04:59:00.000,31.73670044,-24.45222982,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864908,true,2005-04-04 05:58:00.000,31.73668009,-24.45373942,,33.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864909,true,2005-04-04 06:58:00.000,31.73637085,-24.4535909,,36.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864910,true,2005-04-04 07:59:00.000,31.7363505,-24.45363973,,37.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864911,true,2005-04-04 08:58:00.000,31.73656006,-24.452771,,38.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864912,true,2005-04-04 09:59:00.000,31.73683065,-24.45197957,,41.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864913,true,2005-04-04 10:58:00.000,31.73684082,-24.45204061,,43.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864914,true,2005-04-04 11:59:00.000,31.73694051,-24.45197957,,40.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864915,true,2005-04-04 12:58:00.000,31.73708089,-24.44621989,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864916,true,2005-04-04 13:59:00.000,31.74522095,-24.43948975,,31.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864917,true,2005-04-04 14:59:00.000,31.74112956,-24.4439799,,33.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864918,true,2005-04-04 15:59:00.000,31.73748983,-24.44832967,,32.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864919,true,2005-04-04 16:59:00.000,31.73888957,-24.45209961,,29.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864920,true,2005-04-04 17:59:00.000,31.73976034,-24.45544027,,29.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864921,true,2005-04-04 18:58:00.000,31.73907064,-24.45667928,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864922,true,2005-04-04 19:59:00.000,31.73796997,-24.45678101,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864923,true,2005-04-04 20:58:00.000,31.73720093,-24.45532023,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864924,true,2005-04-04 21:59:00.000,31.73560994,-24.4531901,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864925,true,2005-04-04 22:58:00.000,31.73550008,-24.45213013,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864926,true,2005-04-04 23:59:00.000,31.73503011,-24.45021973,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864927,true,2005-04-05 00:59:00.000,31.73542074,-24.44995931,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864928,true,2005-04-05 01:58:00.000,31.73497925,-24.44960938,,24.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864929,true,2005-04-05 02:59:00.000,31.73521932,-24.44928996,,23.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864930,true,2005-04-05 03:58:00.000,31.73467,-24.449941,,22.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864931,true,2005-04-05 04:59:00.000,31.73300985,-24.44718018,,24.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864933,true,2005-04-05 05:58:00.000,31.7327006,-24.44534912,,30.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864935,true,2005-04-05 06:59:00.000,31.73262939,-24.44533081,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864937,true,2005-04-05 07:58:00.000,31.73279012,-24.44536947,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864939,true,2005-04-05 08:58:00.000,31.7329895,-24.44537964,,42.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864941,true,2005-04-05 09:59:00.000,31.73303019,-24.44514974,,105.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864943,true,2005-04-05 10:58:00.000,31.73303019,-24.44488932,,43.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864945,true,2005-04-05 11:59:00.000,31.7467509,-24.43909098,,41.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864947,true,2005-04-05 12:58:00.000,31.73684082,-24.44273071,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864949,true,2005-04-05 13:59:00.000,31.73569946,-24.44151001,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864951,true,2005-04-05 14:59:00.000,31.73560994,-24.44156087,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864953,true,2005-04-05 15:58:00.000,31.7348999,-24.43988037,,31.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864955,true,2005-04-05 16:59:00.000,31.73473918,-24.44182943,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864957,true,2005-04-05 17:59:00.000,31.7334493,-24.44414062,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864959,true,2005-04-05 18:58:00.000,31.73454997,-24.44688924,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864961,true,2005-04-05 19:59:00.000,31.73487956,-24.44644979,,25.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864963,true,2005-04-05 20:58:00.000,31.73413086,-24.44574992,,24.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864965,true,2005-04-05 21:58:00.000,31.734139,-24.4457194,,24.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864967,true,2005-04-05 22:58:00.000,31.73477987,-24.44378052,,23.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864969,true,2005-04-05 23:59:00.000,31.73508911,-24.44763997,,25.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
